minimum_nights,review_scores_rating,id,neighbourhood_cleansed
30,60.0,34203714,Western Addition
30,100.0,34205792,South of Market
1,85.0,34208181,Bayview
30,90.0,34209228,Downtown/Civic Center
32,100.0,34223791,Downtown/Civic Center
2,100.0,34227689,Western Addition
2,98.0,34228117,West of Twin Peaks
1,100.0,34228309,Pacific Heights
3,92.0,34234091,North Beach
3,97.0,34246050,Inner Richmond
3,99.0,34247471,Outer Mission
30,100.0,34251904,Haight Ashbury
3,97.0,34253243,Noe Valley
1,100.0,34287664,Mission
1,100.0,34287875,Visitacion Valley
30,80.0,34289989,Visitacion Valley
2,98.0,34306965,Castro/Upper Market
2,100.0,34313204,Pacific Heights
30,100.0,34343963,Financial District
2,97.0,34345807,Parkside
30,100.0,34361868,Inner Richmond
3,95.0,34372749,Bernal Heights
2,100.0,34383907,Outer Sunset
3,95.0,34394047,North Beach
30,100.0,34412659,Outer Sunset
30,100.0,34416403,Outer Mission
30,100.0,34417651,Ocean View
30,90.0,34417750,Ocean View
30,90.0,34417861,Ocean View
90,100.0,34423592,South of Market
5,90.0,34424480,Haight Ashbury
3,100.0,34446936,Potrero Hill
30,80.0,34447005,Nob Hill
30,100.0,34450438,Mission
30,100.0,34468735,Outer Sunset
2,95.0,34470646,Western Addition
2,99.0,34477166,Castro/Upper Market
1,100.0,34479889,West of Twin Peaks
2,100.0,34514224,Parkside
2,98.0,34517652,Castro/Upper Market
30,80.0,34533200,Western Addition
30,80.0,34543342,Ocean View
30,100.0,34543729,Outer Mission
30,100.0,34543798,Outer Mission
1,87.0,34571307,Outer Sunset
1,80.0,34571357,Outer Sunset
1,95.0,34571406,Outer Sunset
2,90.0,34575298,Visitacion Valley
1,88.0,34575673,Visitacion Valley
2,100.0,34601638,Inner Richmond
5,92.0,34602830,Inner Sunset
1,97.0,34606745,Ocean View
1,96.0,34607614,Ocean View
1,100.0,34620219,Potrero Hill
30,100.0,34624749,Presidio Heights
4,100.0,34626588,Bernal Heights
2,99.0,34629201,Mission
2,92.0,34642889,Western Addition
5,100.0,34644631,Noe Valley
1,99.0,34646493,Ocean View
1,99.0,34656053,Ocean View
1,100.0,34656516,Visitacion Valley
30,80.0,34675926,Downtown/Civic Center
30,60.0,34676653,Downtown/Civic Center
2,99.0,34683132,Inner Sunset
1,99.0,34684071,Parkside
2,100.0,34688624,Excelsior
2,98.0,34693459,Bernal Heights
2,100.0,34697298,Western Addition
1,100.0,34709052,Ocean View
1,100.0,34714583,Haight Ashbury
2,99.0,34723923,Twin Peaks
2,99.0,34750018,Crocker Amazon
1,95.0,34751463,Bayview
2,100.0,34756884,Inner Sunset
1,100.0,34781352,Visitacion Valley
2,96.0,34785227,Inner Sunset
7,93.0,34785290,South of Market
2,100.0,34789865,Haight Ashbury
30,100.0,34791979,Noe Valley
1,91.0,34836860,Outer Mission
2,98.0,34854887,Excelsior
2,94.0,34856831,Lakeshore
3,100.0,34865780,Castro/Upper Market
2,96.0,34866364,Inner Sunset
2,96.0,34867880,Outer Sunset
1,93.0,34868915,Chinatown
2,99.0,34901719,Marina
30,100.0,34902361,Western Addition
3,100.0,34903588,Outer Mission
1,97.0,34906463,Haight Ashbury
3,100.0,34923571,Chinatown
3,100.0,34923698,Chinatown
3,100.0,34931166,Downtown/Civic Center
3,100.0,34931183,Downtown/Civic Center
3,100.0,34932707,Marina
1,98.0,34937940,Potrero Hill
1,99.0,34946905,Crocker Amazon
30,90.0,34977530,Mission
30,100.0,34978114,Potrero Hill
1,100.0,34979203,Western Addition
30,100.0,34981775,Crocker Amazon
2,97.0,35009359,North Beach
30,100.0,35042200,Downtown/Civic Center
1,93.0,35044888,Russian Hill
30,93.0,35058339,Marina
1,97.0,35082335,Haight Ashbury
1,100.0,35085928,Haight Ashbury
1,93.0,35086181,Haight Ashbury
1,98.0,35091842,Haight Ashbury
1,98.0,35091972,Haight Ashbury
1,100.0,35092431,Haight Ashbury
1,90.0,35093206,Haight Ashbury
1,94.0,35125616,Outer Mission
1,98.0,35126491,Outer Sunset
2,100.0,35132748,Bernal Heights
31,100.0,35133338,Mission
30,100.0,35160958,Potrero Hill
30,100.0,35167871,Bayview
1,100.0,35194508,Outer Mission
2,100.0,35195369,Castro/Upper Market
1,100.0,35195793,Downtown/Civic Center
30,100.0,35224081,Outer Mission
30,60.0,35232457,Chinatown
2,100.0,35238492,Noe Valley
1,100.0,35254451,Downtown/Civic Center
1,100.0,35254514,Downtown/Civic Center
30,80.0,35257934,Western Addition
2,99.0,35263886,Parkside
30,60.0,35264079,Western Addition
30,40.0,35264180,Western Addition
30,80.0,35264270,Haight Ashbury
30,80.0,35264386,Western Addition
4,80.0,35283778,Inner Richmond
1,99.0,35285492,South of Market
1,90.0,35286195,Western Addition
1,97.0,35291911,Mission
5,100.0,35294298,Noe Valley
4,100.0,35308634,Inner Sunset
3,96.0,35312287,Outer Sunset
2,100.0,35314471,Visitacion Valley
1,100.0,35340000,South of Market
30,100.0,35342756,Ocean View
2,97.0,35343196,Outer Sunset
30,100.0,35346074,Ocean View
30,100.0,35347062,Ocean View
4,100.0,35351379,Inner Richmond
30,100.0,35355371,Noe Valley
3,100.0,35358504,Haight Ashbury
7,90.0,35376420,South of Market
2,93.0,35377995,Castro/Upper Market
2,97.0,35378273,Inner Richmond
2,98.0,35378291,Noe Valley
1,98.0,35387067,Excelsior
1,96.0,35389707,South of Market
30,80.0,35429022,South of Market
3,100.0,35429693,Castro/Upper Market
1,100.0,35446595,Downtown/Civic Center
1,100.0,35447067,Downtown/Civic Center
30,100.0,35466895,Nob Hill
1,98.0,35472694,Crocker Amazon
1,80.0,35493661,Downtown/Civic Center
1,100.0,35494419,Nob Hill
2,93.0,35496627,Mission
2,99.0,35512958,Outer Richmond
31,100.0,35514635,Mission
1,99.0,35516989,Twin Peaks
3,99.0,35517015,Potrero Hill
30,100.0,35518741,Potrero Hill
3,100.0,35524367,South of Market
30,100.0,35543186,Nob Hill
3,100.0,35548494,Outer Mission
31,90.0,35610787,Financial District
30,80.0,35612808,Lakeshore
30,90.0,35615829,Ocean View
30,80.0,35618208,Potrero Hill
2,84.0,35623604,Outer Mission
30,100.0,35634903,South of Market
1,87.0,35642179,Chinatown
1,60.0,35642877,Nob Hill
30,90.0,35643928,Inner Richmond
30,100.0,35644591,Ocean View
2,100.0,35646279,Ocean View
7,100.0,35649475,Nob Hill
30,100.0,35651959,Nob Hill
30,100.0,35652385,Nob Hill
30,100.0,35653985,Nob Hill
30,80.0,35655138,Mission
30,60.0,35655221,Mission
1,98.0,35674827,Western Addition
2,98.0,35686836,Lakeshore
7,92.0,35691437,South of Market
3,96.0,35710003,Pacific Heights
3,98.0,35710065,Pacific Heights
30,100.0,35713580,Downtown/Civic Center
2,98.0,35719221,Castro/Upper Market
3,100.0,35719561,Castro/Upper Market
2,100.0,35734767,Western Addition
1,98.0,35738807,South of Market
1,97.0,35770427,Excelsior
30,100.0,35772054,Outer Sunset
30,100.0,35772427,Outer Sunset
1,100.0,35773104,Outer Sunset
1,98.0,35773458,Outer Sunset
30,100.0,35773749,Parkside
2,100.0,35806612,Western Addition
1,95.0,35809668,Outer Richmond
30,100.0,35826414,South of Market
2,100.0,35831737,Bayview
3,93.0,35831888,Excelsior
2,100.0,35831992,Downtown/Civic Center
30,100.0,35832211,Mission
3,97.0,35840351,Pacific Heights
3,98.0,35840489,Pacific Heights
30,100.0,35840538,Mission
2,90.0,35843505,Mission
2,79.0,35845417,Downtown/Civic Center
3,99.0,35848747,Noe Valley
1,96.0,35874111,Haight Ashbury
1,100.0,35874925,Inner Richmond
5,100.0,35878510,Marina
30,100.0,35885886,Mission
3,85.0,35910410,Excelsior
1,98.0,35911250,North Beach
30,100.0,35916856,Nob Hill
30,100.0,35917180,Nob Hill
1,94.0,35917405,Inner Sunset
2,89.0,35918450,South of Market
30,100.0,35938695,Mission
1,20.0,35939097,Bernal Heights
7,67.0,35944209,South of Market
3,100.0,35944237,Inner Sunset
2,100.0,35945149,Potrero Hill
2,100.0,35945227,Castro/Upper Market
1,91.0,35946193,Bayview
30,99.0,36001435,Mission
2,100.0,36004708,Potrero Hill
1,84.0,36005275,Bayview
2,97.0,36007807,South of Market
1,98.0,36029332,Bernal Heights
30,100.0,36030775,Western Addition
30,100.0,36036453,Nob Hill
30,100.0,36036473,Nob Hill
30,100.0,36041860,Western Addition
30,100.0,36054521,Western Addition
30,100.0,36065422,Mission
2,98.0,36078299,Visitacion Valley
2,99.0,36079270,Visitacion Valley
2,100.0,36081917,Mission
2,95.0,36082731,Twin Peaks
2,100.0,36114132,Downtown/Civic Center
3,100.0,36115280,Noe Valley
2,100.0,36116529,Downtown/Civic Center
30,100.0,36116560,North Beach
2,99.0,36118946,Potrero Hill
7,91.0,36139589,South of Market
1,100.0,36140148,Nob Hill
7,88.0,36140875,South of Market
1,100.0,36145208,Parkside
1,100.0,36145715,Nob Hill
1,96.0,36157346,Excelsior
2,100.0,36177146,Mission
1,100.0,36177982,Bernal Heights
2,100.0,36179298,Inner Sunset
30,100.0,36184844,Outer Richmond
1,80.0,36203342,Bayview
30,100.0,36204474,Outer Richmond
2,97.0,36205230,Outer Sunset
2,100.0,36211035,Bernal Heights
2,100.0,36237384,Twin Peaks
30,100.0,36271304,Bernal Heights
3,96.0,36276809,Russian Hill
30,100.0,36280429,Nob Hill
2,95.0,36315852,Outer Richmond
30,98.0,36318212,Mission
2,99.0,36320034,Ocean View
2,97.0,36324523,Castro/Upper Market
7,100.0,36353842,Glen Park
32,60.0,36386261,Downtown/Civic Center
3,95.0,36388791,South of Market
32,87.0,36393006,Downtown/Civic Center
32,83.0,36393250,Downtown/Civic Center
2,100.0,36407360,Castro/Upper Market
1,100.0,36420256,Western Addition
30,100.0,36421517,Castro/Upper Market
30,100.0,36422989,Parkside
30,100.0,36424858,North Beach
3,97.0,36447351,Twin Peaks
2,96.0,36448103,Castro/Upper Market
1,100.0,36451745,Bayview
4,100.0,36456649,Mission
30,100.0,36481975,North Beach
3,100.0,36489116,Noe Valley
2,95.0,36491460,Mission
1,100.0,36519291,Castro/Upper Market
32,84.0,36521693,Downtown/Civic Center
30,100.0,36524556,Outer Richmond
30,80.0,36524618,Mission
1,100.0,36532979,Outer Sunset
2,100.0,36556453,Chinatown
2,100.0,36560687,Downtown/Civic Center
1,93.0,36563471,Visitacion Valley
30,100.0,36565301,North Beach
1,100.0,36599786,South of Market
2,97.0,36601074,Haight Ashbury
2,100.0,36603528,Noe Valley
3,100.0,36635428,Mission
30,100.0,36638413,North Beach
30,80.0,36638830,Downtown/Civic Center
3,100.0,36668286,Bernal Heights
32,100.0,36670177,Downtown/Civic Center
2,97.0,36675265,South of Market
2,100.0,36676914,Bernal Heights
30,99.0,36679939,South of Market
2,100.0,36683638,Outer Sunset
2,89.0,36700536,Bernal Heights
2,92.0,36703566,Bernal Heights
1,95.0,36758738,Outer Richmond
30,100.0,36778591,South of Market
29,100.0,36782619,Bernal Heights
2,95.0,36793605,Inner Sunset
2,99.0,36804819,Outer Sunset
1,100.0,36810369,Western Addition
2,100.0,36813449,Noe Valley
30,80.0,36824232,Downtown/Civic Center
2,100.0,36844711,Downtown/Civic Center
3,100.0,36906544,Pacific Heights
2,96.0,36923382,Noe Valley
1,88.0,36928741,Outer Mission
1,90.0,36928742,Outer Mission
1,100.0,36942634,Haight Ashbury
30,100.0,36944925,Mission
2,100.0,36945601,Haight Ashbury
30,60.0,36974763,North Beach
30,100.0,36974960,North Beach
1,100.0,36975617,South of Market
30,100.0,36977648,Western Addition
2,100.0,37007856,Western Addition
3,100.0,37048608,Downtown/Civic Center
2,100.0,37049589,Castro/Upper Market
30,100.0,37061732,Castro/Upper Market
30,100.0,37093943,North Beach
30,100.0,37119006,Excelsior
2,98.0,37119683,Parkside
1,100.0,37155033,Downtown/Civic Center
2,100.0,37156484,Bernal Heights
2,100.0,37180404,Outer Sunset
2,100.0,37180796,Parkside
1,99.0,37183606,Visitacion Valley
20,80.0,37218803,Inner Richmond
30,100.0,37219622,Ocean View
4,100.0,37220516,Castro/Upper Market
3,100.0,37220787,Chinatown
1,96.0,37255527,Outer Mission
30,100.0,37292501,Noe Valley
30,100.0,37298929,Outer Richmond
1,90.0,37306363,Excelsior
1,100.0,37330195,Bayview
1,100.0,37330492,Bernal Heights
1,96.0,37337295,Excelsior
1,95.0,37353923,Excelsior
1,93.0,37355102,Excelsior
1,100.0,37356246,Excelsior
1,100.0,37365546,Haight Ashbury
1,100.0,37376500,Haight Ashbury
1,100.0,37390486,Haight Ashbury
2,90.0,37396539,Outer Sunset
1,94.0,37398706,Visitacion Valley
1,99.0,37427876,Western Addition
2,100.0,37457424,Haight Ashbury
2,97.0,37468410,Noe Valley
2,98.0,37494196,Outer Richmond
30,100.0,37495611,Nob Hill
2,100.0,37524100,Nob Hill
1,93.0,37524923,Haight Ashbury
1,80.0,37526031,Downtown/Civic Center
1,100.0,37526279,Downtown/Civic Center
2,100.0,37529706,Chinatown
2,100.0,37530012,Chinatown
1,98.0,37530698,Outer Mission
1,96.0,37537162,Bayview
2,98.0,37538105,Ocean View
2,94.0,37538145,South of Market
1,97.0,37541997,Bayview
1,100.0,37552176,Visitacion Valley
2,100.0,37557184,Excelsior
3,100.0,37567624,Pacific Heights
30,93.0,37572680,Outer Richmond
30,100.0,37574993,Western Addition
32,60.0,37593970,Downtown/Civic Center
1,100.0,37604044,Inner Sunset
1,99.0,37604966,Bernal Heights
1,91.0,37624397,Excelsior
2,100.0,37631315,Twin Peaks
1,100.0,37643092,Downtown/Civic Center
1,100.0,37643165,Downtown/Civic Center
30,100.0,37655682,Bernal Heights
30,100.0,37660315,Mission
1,100.0,37663203,Russian Hill
1,100.0,37682554,Parkside
1,98.0,37684875,Parkside
1,100.0,37686023,Russian Hill
2,100.0,37686196,Bernal Heights
2,96.0,37686665,North Beach
30,80.0,37686716,Marina
2,96.0,37691208,Visitacion Valley
30,100.0,37691579,Russian Hill
1,87.0,37713178,Mission
2,97.0,37713870,Inner Sunset
1,97.0,37718230,Outer Mission
2,100.0,37719665,Inner Sunset
1,84.0,37720305,Nob Hill
1,72.0,37720513,Nob Hill
1,87.0,37720648,Nob Hill
1,85.0,37720938,Nob Hill
1,83.0,37721016,Nob Hill
1,100.0,37747950,Haight Ashbury
2,92.0,37748833,Outer Mission
2,100.0,37783256,Nob Hill
1,100.0,37803147,Inner Sunset
1,80.0,37808720,South of Market
2,100.0,37808908,Ocean View
1,82.0,37810980,South of Market
1,83.0,37812035,South of Market
3,100.0,37814244,Nob Hill
1,96.0,37818851,Crocker Amazon
3,92.0,37831419,Haight Ashbury
30,100.0,37831558,Bernal Heights
3,100.0,37831938,Haight Ashbury
1,95.0,37859160,Bayview
2,100.0,37860137,Outer Mission
30,100.0,37860231,Bernal Heights
30,100.0,37860629,South of Market
1,86.0,37861286,South of Market
1,99.0,37864340,Excelsior
1,80.0,37867895,Bayview
3,100.0,37881130,Bernal Heights
1,100.0,37881402,Outer Mission
30,100.0,37883662,Bayview
1,96.0,37884138,Bayview
1,86.0,37884380,Bayview
2,100.0,37886014,Bernal Heights
1,96.0,37887010,Bayview
30,100.0,37904794,Noe Valley
2,96.0,37908588,South of Market
1,99.0,37913196,Excelsior
2,100.0,37933277,Chinatown
2,100.0,37933847,Chinatown
2,96.0,37938371,Outer Richmond
6,100.0,37946020,Western Addition
2,100.0,37949720,Parkside
30,100.0,37965290,Twin Peaks
1,80.0,37971611,South of Market
1,74.0,37971722,South of Market
1,100.0,37972197,Inner Sunset
2,80.0,37973490,Inner Richmond
1,100.0,37978128,South of Market
1,89.0,37979788,Outer Mission
32,80.0,37994895,Downtown/Civic Center
1,100.0,38012425,Outer Mission
2,100.0,38025800,Potrero Hill
2,100.0,38026321,Potrero Hill
1,77.0,38028792,South of Market
1,100.0,38029743,South of Market
1,98.0,38030016,South of Market
30,100.0,38047237,Bayview
4,80.0,38051944,Western Addition
2,100.0,38061693,Outer Sunset
2,95.0,38095194,Outer Richmond
3,100.0,38100637,Russian Hill
1,76.0,38107361,Nob Hill
3,100.0,38127804,Mission
1,96.0,38129278,Noe Valley
30,100.0,38129977,Outer Richmond
2,100.0,38152019,Mission
2,100.0,38156455,Mission
1,95.0,38158914,Ocean View
2,100.0,38167638,Pacific Heights
2,100.0,38213383,Haight Ashbury
30,100.0,38214311,Excelsior
30,100.0,38215107,Mission
2,100.0,38219317,Ocean View
2,98.0,38220055,Glen Park
1,94.0,38266030,Outer Sunset
1,98.0,38287564,Castro/Upper Market
3,100.0,38305157,Western Addition
3,100.0,38317894,Haight Ashbury
1,100.0,38320462,Diamond Heights
31,100.0,38324195,Outer Richmond
2,98.0,38325176,Outer Richmond
1,87.0,38327380,Downtown/Civic Center
30,60.0,38329898,Downtown/Civic Center
3,100.0,38333196,Outer Mission
1,100.0,38346769,Financial District
2,100.0,38359440,Bayview
30,100.0,38363453,North Beach
30,100.0,38364752,Visitacion Valley
1,88.0,38381478,Nob Hill
31,20.0,38383906,West of Twin Peaks
2,96.0,38384398,Outer Richmond
2,100.0,38406252,Excelsior
5,100.0,38416451,Haight Ashbury
1,90.0,38420941,South of Market
4,100.0,38430549,Western Addition
30,100.0,38431650,Downtown/Civic Center
1,100.0,38438823,Bernal Heights
1,93.0,38451552,Lakeshore
3,100.0,38452578,North Beach
4,100.0,38462395,Haight Ashbury
1,89.0,38465742,Inner Richmond
1,89.0,38473075,Inner Richmond
30,100.0,38484901,South of Market
1,85.0,38486895,Inner Richmond
30,100.0,38496745,Haight Ashbury
3,88.0,38516955,Inner Sunset
4,100.0,38517603,Marina
2,100.0,38519017,Outer Sunset
2,93.0,38523419,Outer Sunset
30,60.0,38526194,West of Twin Peaks
1,96.0,38549454,Castro/Upper Market
2,89.0,38554609,Outer Sunset
2,56.0,38554706,Outer Sunset
2,88.0,38554836,Outer Sunset
1,96.0,38556299,Parkside
1,100.0,38557230,Bayview
3,95.0,38574990,West of Twin Peaks
2,97.0,38579914,West of Twin Peaks
2,98.0,38580725,Outer Mission
1,98.0,38581242,Castro/Upper Market
2,93.0,38581569,Bernal Heights
2,100.0,38584753,Outer Mission
1,100.0,38586329,Mission
3,98.0,38586865,West of Twin Peaks
3,88.0,38586866,West of Twin Peaks
1,99.0,38598210,Inner Richmond
2,100.0,38620015,Haight Ashbury
4,100.0,38620020,Haight Ashbury
4,100.0,38621753,Western Addition
1,100.0,38624328,Bernal Heights
1,100.0,38628412,Outer Sunset
2,98.0,38630128,Haight Ashbury
1,98.0,38637498,Outer Mission
2,100.0,38642777,Castro/Upper Market
1,97.0,38645193,Castro/Upper Market
2,98.0,38666051,Bernal Heights
4,100.0,38667612,Castro/Upper Market
1,98.0,38672882,Downtown/Civic Center
30,100.0,38675099,Mission
1,93.0,38675661,Parkside
2,100.0,38699317,Bernal Heights
1,67.0,38702397,South of Market
3,100.0,38703237,Outer Sunset
3,100.0,38704573,South of Market
3,100.0,38705769,Russian Hill
2,100.0,38726789,Outer Sunset
30,100.0,38731565,Bayview
1,92.0,38735463,Bayview
1,100.0,38759520,Haight Ashbury
1,100.0,38782076,Outer Sunset
2,100.0,38794038,Outer Mission
1,94.0,38795847,Parkside
2,100.0,38798041,Pacific Heights
2,80.0,38799959,Bernal Heights
1,94.0,38804506,Outer Richmond
1,96.0,38815628,Outer Richmond
2,100.0,38819934,Outer Richmond
3,100.0,38822604,Outer Mission
30,100.0,38827458,Haight Ashbury
1,100.0,38850031,Inner Richmond
5,100.0,38854631,West of Twin Peaks
3,100.0,38880830,Western Addition
1,100.0,38884411,Mission
1,96.0,38902474,South of Market
30,100.0,38915404,Outer Richmond
4,97.0,38930864,Western Addition
1,90.0,38939140,Outer Richmond
2,100.0,38955191,Parkside
1,98.0,38961739,Outer Richmond
2,98.0,38977592,Outer Richmond
30,70.0,38979741,Outer Richmond
1,96.0,38979868,Outer Richmond
1,99.0,38984642,Ocean View
1,100.0,38985258,Bayview
4,100.0,39022371,Marina
7,100.0,39029808,Mission
1,100.0,39030612,Bayview
5,100.0,39036633,Downtown/Civic Center
1,99.0,39059847,Excelsior
30,80.0,39077547,Bayview
1,90.0,39086465,Haight Ashbury
2,100.0,39106572,Castro/Upper Market
2,90.0,39108917,Bernal Heights
2,97.0,39132725,Noe Valley
2,100.0,39133017,South of Market
5,100.0,39150663,North Beach
1,100.0,39168294,West of Twin Peaks
2,93.0,39225180,Outer Sunset
3,40.0,39229487,Outer Mission
1,100.0,39248204,Castro/Upper Market
1,97.0,39253135,Outer Richmond
30,100.0,39275317,Bernal Heights
1,96.0,39279113,Excelsior
2,100.0,39298655,Western Addition
1,100.0,39318212,Bayview
2,100.0,39318438,Mission
2,100.0,39335839,Bernal Heights
3,100.0,39335903,Mission
2,98.0,39337552,Haight Ashbury
3,100.0,39340543,Western Addition
1,100.0,39343373,Downtown/Civic Center
3,100.0,39344682,South of Market
2,100.0,39398345,South of Market
1,100.0,39410017,Financial District
2,96.0,39413362,West of Twin Peaks
2,100.0,39422632,Castro/Upper Market
1,90.0,39423252,Outer Sunset
1,100.0,39424458,Excelsior
1,100.0,39424579,Excelsior
30,60.0,39462898,Ocean View
1,90.0,39465652,Outer Richmond
1,100.0,39468574,Outer Richmond
1,100.0,39471532,Outer Richmond
1,100.0,39487901,South of Market
2,100.0,39488743,Outer Richmond
2,100.0,39500883,Potrero Hill
1,100.0,39501384,Western Addition
4,100.0,39501766,Bayview
2,100.0,39502886,Russian Hill
4,100.0,39504368,Bayview
3,100.0,39533902,Bernal Heights
1,93.0,39538536,Parkside
2,100.0,39539309,Crocker Amazon
3,100.0,39557732,South of Market
3,100.0,39557863,South of Market
1,100.0,39563720,Lakeshore
2,100.0,39564822,Inner Richmond
1,100.0,39565594,Marina
1,100.0,39590879,Outer Sunset
1,100.0,39590881,Outer Sunset
